uname,mid,level,sex,send_time,like,is_sub,text
吃花椒的汪桑,25003281,5,保密,2022-10-14 23:36:17,0,False,说接管就搞笑，一个辅助驾驶你能放心交给它？
国足我谢谢你,261619206,4,保密,2022-10-12 20:35:10,0,False,那个，特斯拉现在是中国头号最大敌人，360度无死角摄像头，时时刻刻照着中国的周围环境，然后在往特斯拉总部上传。你说开在普通的道路多好，如果开到秘密性区域，后果会不堪设想。我们都叫他为，360泄密车
NVIDIAGTX980,1605361750,4,保密,2022-10-07 01:03:18,0,False,领航员在看路书哈
孙19801014,400819649,3,保密,2022-09-26 22:55:25,0,False,真的，看着身边的人，对各种电子产品和设备过度依赖，开个车，还接管啥的，你以为你开飞机呢！车，不要那么复杂的设置，安全稳定是最重要的。
MilkyColuo,15436420,5,男,2022-09-16 15:37:59,0,False,副驾是路书吗？
起名字好难啊_-_,1906344585,4,女,2022-08-30 02:30:22,0,False,可能马斯克那边没有这种减速带把就没做进去
国际形势观察员,1857535196,3,保密,2022-08-17 01:52:39,0,False,开特斯拉也有领航员啊牛逼
饿人生,45581471,6,保密,2022-08-09 23:30:04,0,False,过减速带从103提速到114，特斯拉生怕你死不掉。[doge]
暴走_棉花糖,55535626,5,男,2022-08-09 23:11:37,0,False,"电脑系统跟驾驶员抢车的控制系统 电脑系统的大部分优先级还是高于驾驶员的 车才是大爷 驾驶员就是孙子
前方急转弯
驾驶员:减速 转弯
电子系统:前方直路段 高速通过
电子系统赢"
bili_35995910883,441964780,5,男,2022-08-08 22:16:36,0,False,特斯拉：减速带？
芝士酒加冰,12603311,5,男,2022-08-07 18:21:34,0,False,我开WEY过这种减速带基本感觉不到振动
dgmjntg,513813923,5,保密,2022-08-01 21:33:51,0,False,旁边那位是导航员吗？
缘绦,15669555,5,男,2022-08-01 22:30:10,0,True,是仵作
哒迪-扎闷抛,43492673,6,男,2022-07-27 23:22:50,0,False,这是拉力赛吗[给心心][给心心]
宇智波丶赵四儿,400787054,5,男,2022-07-24 17:44:58,0,False,一百公里过减速带，你要起飞是吧[笑哭]
海蜇霸霸,1145446568,4,保密,2022-07-19 14:33:30,0,False,会触发ESP
心雨xx,11191459,4,保密,2022-07-19 10:47:18,0,False,别的品牌车主觉得自动驾驶不安全不能全信。 某些特斯拉车主绝对他的自动驾驶完美 安心，然后就出事了。 现阶段根本不存在这种你想想中的自动驾驶。脑子不知道想什么。
阿甭老师,402395659,5,女,2022-07-08 13:07:33,0,False,"减震带？？还有这功能？[喜极而泣]
这个施划密度看起来是振荡标线。"
阎王的仆人,368228469,5,保密,2022-07-06 21:45:38,0,False,我没有车，但是我想问一下，这个声音正常吗？感觉人声都听不太清楚啊！
量产女仆长,11038548,5,男,2022-06-06 20:51:55,0,False,放心，这可是正品特斯拉，死机死人都很正常
无产阶级中的一员,400519104,5,男,2022-05-09 00:56:04,0,False,这可是电动骨灰盒呀[doge]
jairus_chan,325700849,4,保密,2022-05-08 23:18:18,0,False,怎么会有那么长距离又那么高密度的减速带😱
迹灵止灵,83983293,5,男,2022-04-30 07:52:15,0,False,把最后的安全制动交给系统，反正我是做不到，中控坏了怎么办。电车已经毫无机械素养了吧[脸红]
aav159774,356974230,3,保密,2022-04-21 20:06:47,0,False,高速公路减速带还行
淦课啊,7819873,6,男,2022-03-23 01:11:54,0,False,这线是什么鬼
扎克斯萨拉,25172836,5,男,2022-03-04 21:40:41,0,False,众所周知减速带是用来提醒驾驶员加速的
