uname,mid,level,sex,send_time,like,is_sub,text
虚胖绅士,21295786,5,保密,2021-04-27 14:56:09,2,False,你以为特斯拉不知道吗，是他不想解决。
食盐飞溅,29305860,5,男,2021-04-26 15:04:46,1,False,看了UP这期大概明白怎么回事了
西瓜丸子羹,84666686,3,保密,2021-04-28 22:03:18,2,False,这真的太可怕了..
MATLABR2021a,10491276,5,保密,2021-04-28 21:53:27,2,False,嗯？[笑哭]看来，特斯拉真拉了
叶血祭,324835,6,保密,2021-04-26 15:05:02,1,False,只想说测试员注意安全[笑哭]
蚂蚁de咆哮,108272532,5,男,2021-04-26 14:54:11,1,False,但愿别在测试的时候一把火自燃了，测试压力大测试员注意安全。[笑哭]
说好的睡,500615156,2,保密,2021-04-29 22:27:09,2,False,汽车生产出来不是需要跑几十万公里才上市的吗？老王老跑了应该不多吧，就发现问题了，特斯拉自己跑了多久就上市了？没测出来吗？
布辰,495359475,4,男,2021-04-27 21:16:55,1,False,简单对比就是开卡丁车
紫玉茶海,266693364,3,男,2021-04-30 11:08:31,2,False,希望你不要被特斯拉公关掉了，等你的最终评测结果。[OK]
龙人可强,334503,5,保密,2021-04-26 14:51:32,1,False,你可以不去起步，但是必须能刹住[吃瓜]
JONASKY,66714774,5,保密,2021-04-26 12:13:02,10,False,谁说我都不相，但垠哥说我信
梦醒时分花依旧,87710968,5,保密,2021-04-29 01:17:55,2,False,帕萨特还能上头盔有几率活下来，特斯拉戴头盔都没用，直接火化[doge]
岁月帷幕,103236959,5,男,2021-04-26 14:51:18,1,False,看来以后买特斯拉得先健身了，测一下身体指标，腿部爆发力不够在紧急状态下踩不动刹车的禁止驾驶特斯拉，买完车体能下降的开车属于危险驾驶，处15日以下拘留罚款2000元
Eimood,390135714,4,保密,2021-04-26 14:22:07,1,False,超赞这个良心媒体！
20120615,5299686,5,保密,2021-04-29 10:28:10,2,False,王垠头发都白了啊
嘟嘟-噜嘟嘟-,131592511,5,男,2021-04-26 14:48:20,1,False,灵车？失灵？[doge]
小火柴派大星海绵宝宝,200525968,3,保密,2021-05-05 10:51:09,2,False,你们也是神人 这车刹车都明显有问题了，还在这吹特斯拉好 是嫌自己命长 还是命硬啊？
道格拉底,420706434,4,保密,2021-04-29 11:14:29,2,False,我说一点我的看法，在动能回收受阻的情况下，刹车踩不动如果是因为刹车助力系统不工作了，那确实是特斯拉的bug，这个其实非常容易证明，只要检测此刻刹车助力的数据就好了。还有一种情况，刹车助力泵不失灵，而是由于动能回收减弱，刹停而需要比平时踩下更多线程的刹车踏板，造成车主觉得刹车重了。
东长内口,2549897,6,保密,2021-04-26 12:27:36,4,False,刹车助力失效大家可以参考下熄火后多踩几脚刹车，几脚以后刹车就会特别硬，但是能踩动
青悠_,11286639,5,男,2021-04-27 02:53:05,2,False,我记得有个视频，特斯拉工作人员也说过系统是有问题的而已
Reredos,23650913,4,保密,2021-04-30 11:24:45,2,False,参考此地无银王垠的测试和YYP的测试 王垠的测试是车辆经过抖动路带后刹车变硬。YYP是在地库环境光不足的时候触发ABS后刹车变硬，推断是不是车身不稳定且摄像头识别环境遇到困难（光线不足或摄像头抖动）时刹车会变硬。
谢谢不谢,29105961,4,保密,2021-04-29 13:43:18,2,False,这次的耐久测试不得了啊
迈克无敌,588226236,3,男,2021-04-26 20:01:27,2,False,只能失灵一点点[歪嘴]
西局动车,226023963,5,保密,2021-04-26 14:40:13,1,False,必须支持，王老师
凝冻焦糖玛奇朵,582071,6,男,2021-04-29 20:17:22,2,False,UP测试的时候要注意安全[OK]
叶落自有花开时,44737803,5,保密,2021-04-27 07:47:52,2,False,把三连点上去，让更多人看到
qwy0262,300558902,2,保密,2021-04-26 14:36:57,1,False,特斯拉：刹车没失灵，我们正常就是这样的[OK]
登上岸的鱼,24079927,5,男,2021-04-26 14:05:38,1,False,客观，公正！
卡哇伊的镜华,52449636,5,男,2021-05-02 10:59:12,2,False,问题一大堆，还在那高高在上，特斯拉真的不行
三轴四余度,291582,6,男,2021-04-26 14:02:28,1,False,可以预见的，特斯拉肯定会甩锅博世
zhimashi123,442112387,4,保密,2021-04-26 14:22:29,1,False,良心节目
金水勇,391238103,4,男,2021-04-26 14:20:41,1,False,肯定失灵了呀
飞翔的懒企鹅,288241471,4,保密,2021-04-26 19:50:42,2,False,听有人说60以上速度 在临近减速带时 紧急制动 踩住刹车经过减速带后 刹车100%变硬 感觉和这个视频里说的路况很像啊
inred,323872,5,保密,2021-04-26 12:24:08,6,False,能在这样的时间点，直接公开结果。必须要给王垠和他的团队点赞。[支持][支持][支持]
飘丶零落,17940268,5,男,2021-04-26 12:09:17,11,False,动力回收减弱确实会经常出现，但是踏板变硬还真没注意，看来后面开车要注意下了[辣眼睛]
俺是小李子嘻嘻嘻,24422221,6,男,2021-04-26 12:21:25,0,True,尤其是颠簸路段，颠簸路段会出现动力回收失效，然后你就发现刹车变硬。颠簸路段车开慢点[吃瓜]
未来_的_未来,809733,5,男,2021-04-29 08:32:12,2,False,恶心！恶心啊！！恶心！！！
德拉贡懦夫,347435720,5,保密,2021-05-06 17:22:43,2,False,"比亚迪唐  2015款混动的老车主表示，这个故障在比亚迪上，显示为“ev受限”当出现这种情况的时候，动能回收没了，松开油门以后，车子就跟普通燃油车的减速度差不多了，但从没出现过“刹车变硬”的情况，刹车系统还是正常工作的，遇到“ev受限”的情况下，如果是在高速上的话，会先把速度降低到80，或者70，然后地板油，此时电池输出功率会达到两百多千瓦，用大功率刺激一下电路系统，""ev受限""就消失了，后来申请售后，换了个新电池包，就没出现过ev受限的故障了，应该是和电池包的一致性有关系"
Rap丶J,26453076,4,男,2021-05-04 22:40:27,2,False,空气质量报告视频关注王老师微信公众号[嗑瓜子]
李招摇23,390526749,5,保密,2021-05-05 10:48:03,0,True,公众号没了，且看且珍惜https://b23.tv/BV1nU4y187D1
Rap丶J,26453076,4,男,2021-05-05 11:48:34,0,True,我靠。特斯拉牛逼了
别样信仰,386020664,4,保密,2021-04-26 13:55:52,1,False,一家人开着特斯拉唱着歌在高速上飞驰，突然刹车失灵了[笑哭][滑稽]
罗红霉素和夏冰雹,4324529,6,保密,2021-04-30 15:23:43,2,False,这个事件特斯拉让我心动的其实是一百一十多码追尾撞墙全车包括小孩都完好无损，有没有吃完瓜心动的[喜极而泣]
blibli43999934,397529193,4,男,2021-05-02 11:39:58,0,True,然而刹车不行，如果高架桥上山路上刹不住质量再好也没用，而且不是还有自燃这个问题嘛[呆]
迫真派洛特,29057861,5,保密,2021-05-02 14:09:33,0,True,零百90米刹不住车警告（）
彩虹宝宝巴士,22113592,5,保密,2021-04-26 20:42:15,2,False,https://b23.tv/EKYDA1 前排召集入股人[嗑瓜子][嗑瓜子][嗑瓜子]
佐倉ゆう,17415172,5,保密,2021-04-26 13:32:30,1,False,"这么一看可能每辆特斯拉都有问题了，一大批行驶在路上的波音737MAX，想想就恐怖。何况飞机一般还不会砸死人，车会撞死人。
别玷污特斯拉这个名字了，特总人家是真真正正的天才，您配吗。"
哒哒哒哒哒禽兽,231271321,5,保密,2021-04-29 05:01:03,2,False,把车熄火，踩第二脚油门就知道有多难踩了。制动力有，但是很弱。有次帮人拖车，我在后面那个打不着的车里，那真是一路踩的腿麻。对了我深蹲一百五公斤，不是很柔弱[滑稽]
释诸大师,378616211,4,保密,2021-04-26 12:09:31,5,False,擦，这种时有时无的动能回收太坑了吧[捂脸]
Mr_Rocky,395662584,3,保密,2021-04-26 12:50:30,0,True,无动能回收不要紧，但是踏板变硬这个在某些情况下足以要人命。
qwoop,27601599,5,保密,2021-04-26 13:48:14,1,False,传统汽车工业的技术文化是非常保守的，不求多花哨，但求不出事故。而tsl这种行业搅局者的卖点就是fancy的技术，所以在新技术的应用上非常激进。主流汽车厂商的自动驾驶技术其实都和tsl差不多，奥迪比tsl还要强。但是主流厂商一个也没敢把自动驾驶作为主要卖点，开放给用户使用的程度也很低。这才是做汽车这种复杂工业品的态度。tsl完全就是习惯了互联网行业卖概念，先上线再测试的企业文化。这种技术文化来做汽车，不出事才是见鬼了。
真挚的虚情假意,325333614,5,男,2021-04-26 12:41:58,3,False,投币保护[热词系列_保护]
穿越心海的猫_,1831841838,2,保密,2021-04-26 17:01:24,2,False,我靠靠
xwzjgkcg_ht,412825059,4,保密,2021-04-26 13:41:55,1,False,@降妖伏魔孙悟空 来洗地啦
TwowowowT,3717673,5,男,2021-04-26 13:41:57,1,False,最害怕的是特斯拉可能悄悄ota解决这个问题，然后当无事发生
呆老师-真-飙车王,4413033,6,男,2021-04-30 22:01:36,2,False,听说特斯拉的单踏板模式不能关掉[doge]不知道是不是真的，反正我的新能源是能关掉的，而且我更本不用单踏板模式，应为我总觉得不安全，没有我一脚刹车来的实在[doge][doge][doge]
Prot0s5,23293609,6,男,2021-05-03 18:44:49,0,True,y是都关不掉，磷酸铁锂的3关不掉，老款3能关，新款3不清楚。新老x s都能关
呆老师-真-飙车王,4413033,6,男,2021-05-03 18:52:24,0,True,回复 @Prot0s5 :好像是新款OTA以后也不能了，具体得等特斯拉系统升级了
霹雳侠影,3673842,6,保密,2021-04-26 13:42:51,1,False,特斯拉：这不是刹车失灵，这是助力泵失效 你们听听
EXO不会轻易的狗带,25139403,5,保密,2021-04-26 13:36:30,1,False,不是传统车企，警告提示确实没传统车企做得好
鲫鱼侠,26074476,5,保密,2021-04-26 13:05:55,1,False,我就想知道这个视频出来了，孝子们还能怎么洗[doge]
NingAnMe,10686628,5,男,2021-04-26 12:11:35,5,False,特斯拉:石锤!驾驶人力气太小踩不动刹车，应加强锻炼适应刹车系统[doge]
00RAY00,2521321,6,男,2021-04-26 14:48:48,0,True,https://b23.tv/VToqrv
ChrisLiu798,249822578,5,男,2021-04-26 13:18:22,1,False,热搜预定
攒钱才是年轻人的出路,121173070,5,保密,2021-04-26 13:19:12,1,False,就是刹不住。。
Triple-jin,37595307,5,男,2021-04-26 12:11:06,6,False,兄弟们这视频太良心了，把这个视频顶上首页，让特斯拉看到！@特斯拉
四之宫丿落羽,4338828,5,男,2021-04-26 12:37:44,0,True,你@特 斯拉干什么[笑哭]告诉特斯拉赶紧公关掉这个视频么？
沃尔沃天下,8632409,5,男,2021-04-26 12:47:03,0,True,艾特了电气工程大师特斯拉可还行[doge][doge]
mhsne,93002389,5,保密,2021-04-26 12:57:28,1,False,平时开的时候这动能回收关不掉，要刹车的时候没了，恶心心
苏格宇,327566809,4,保密,2021-04-26 13:06:53,1,False,建议取消动能回收系统，和传统刹车体验太不一致了，用松开油门来减速，等于告诉大脑油门是控制刹车的，在紧急情况下，人就分不清哪个是刹车的了，想刹车却踩了油门，这是反人类的设计，我估计特斯拉设置动能回收系统是为加长续航，但为了续航增加刹车风险，这不值得。
醒醒小宅,378740101,3,保密,2021-04-26 13:12:58,0,True,这个会影响续航里程的本来车主实测就只有200多
风中蝶舞78,582103112,3,保密,2021-04-26 14:07:50,0,True,一样是电车，我开小蚂蚁就从来没弄错过。。。我反而很喜欢动能回收功能
第五纪冰川,53830015,5,保密,2021-04-26 14:39:29,1,True,也不行，油车有发动机制动，电驱如果不动能回收就相当于滑行。多少来点动能回收才能行。
少年老男人,309247517,4,保密,2021-04-27 14:38:07,1,False,电车连接网络，不知道会不会有黑客黑进车里，控制车子
微胖的半老头,592619088,4,男,2021-04-27 13:49:41,1,False,弹幕里太快，本来是发良心？良心！变两段了[笑哭]
气泡薯片6290,317038429,4,保密,2021-04-27 07:49:39,1,False,特斯拉：我tm把刹车设计成是帮你们锻炼大腿力量[doge]
风呼啸而过11111,637969004,3,保密,2021-04-27 07:37:45,1,False,以为玩的高大上，其实就呵呵(ꄱੈˍꄱੈ)
斗气化胸,22459472,5,保密,2021-04-27 02:30:24,1,False,对我不影响，我都是站起来踩油门和刹车的[doge]
洋仔027,361696687,4,保密,2021-04-26 22:17:54,0,False,特斯拉：我有问题我不承认，哎，就是玩
虚心的不知鱼,623803092,3,保密,2021-04-26 20:05:56,1,False,还是要表扬的
老妈叫我来打酱油,522764643,3,保密,2021-04-26 19:27:34,1,False,中国出事没用，最终都得美欧出大事，tesla才会疼
兔子摸鹰,6323981,5,保密,2021-04-26 16:16:29,1,False,真是实锤，刹车就是助力泵失效，这样了还有人洗地特斯拉。
兔子摸鹰,6323981,5,保密,2021-04-26 16:17:32,0,True,而且特斯拉售后自己都说了助力失效而已。BV12v41177xf
子恒--,386966706,4,保密,2021-05-03 20:00:01,1,False,刹车变硬=刹车失灵？ 有多硬一脚能不能直接踩到底我感觉视频说的都不清楚啊。实际上动能回收跟刹车系统一点关系都没有
装装豆芽菜,8806914,5,保密,2021-05-04 13:07:39,1,True,关键是在开在路上突然变硬，非常容易导致事故，因为习惯了那个刹车的力度，一下反应不过来的
子恒--,386966706,4,保密,2021-05-04 16:57:33,0,True,回复 @装装豆芽菜 :现在的问题是有多硬 跟平时比起来需要用几倍的力量才能踩下去，我自己是y车主说实话 开100公里踩2次刹车就不错了[笑哭]
子恒--,386966706,4,保密,2021-05-04 10:31:30,0,True,回复 @斗牌狗 :不算 小特叔叔不是有视频吗，直接拔掉刹车助力，刹车踏板也能踩死
愤怒的铁啊花,392650309,4,保密,2021-04-27 23:06:00,1,False,刹车助力停机了罢了，小问题，也就制动距离增加200倍
Bluesvai,436444704,4,保密,2021-04-27 17:56:12,1,False,建议各天气app增加一个温馨提示：今日有雨，特斯拉车主不宜出行。
打包带着,192266941,5,保密,2021-04-27 17:55:18,1,False,说得好，态度很重要
磨根-,549933113,4,保密,2021-04-27 15:23:49,1,False,扩散，所有特斯拉车主注意了，由于特斯拉可以修改后台参数，所有特斯拉车主尽量不要在网络上发表有关特斯拉的负面信息，防止特斯拉下毒手修改后台参数，造成您和您的家人阴阳相隔！！！！！谁能保证特斯拉不会狗急跳墙？而且他连你的个人行车数据都可以不交，就算你出了事故，也一样没有任何人知道是不是特斯拉故意干的，所有特斯拉车主一定要谨言慎行啊！！！！！有空的可以去看下刘慈欣著作的三体里有一段杀手软件追杀罗辑的描述！！另外再说下特斯拉老板是美国特勤局的正式雇员！https://user.guancha.cn/main/content?id=500577
呆萌价000035,338251362,4,保密,2021-04-27 13:39:18,1,False,BV1RK411F7mj 【大集锦】特斯拉对付客户的骚操作
爷就不学习就玩,472210897,4,保密,2021-04-27 13:16:08,1,False,命就一次将就着用吗
老曹请努力吧,10960084,6,男,2021-04-27 12:44:11,1,False,特斯拉的粉丝现在就是饭圈模式了简直了 一堆不买车的人在那硬洗 客观的说特斯拉的问题 他就是你是水军来黑他家特特  或者别家的车企带有目的的搞臭他家特特 这和饭圈一个样子
20210年,1651117699,3,保密,2021-04-27 11:43:36,1,False,不支持但也不能反对这种维权行为，不这样维权，谁能看到了谁会管消费者？
念白白白白白白,45941238,5,保密,2021-04-27 10:19:12,1,False,良心媒体，顶上去
钉钉官方客服,472209575,5,保密,2021-04-27 09:15:49,1,False,顶🔝
未闻仮名,2793659,5,男,2021-04-28 02:29:01,0,False,特斯拉的调查是指调查女车主，抓别人黑料转移视线，就像当年奔驰，人家是什么人和你车子有问题有什么关系？
天降萌男,38129617,4,保密,2021-04-27 21:22:48,0,False,特孝子赶紧来洗
AQ方程式,691462574,2,保密,2021-04-27 21:06:29,0,False,一个没有任何技术，只靠组装大杂烩的公司，会造车？有质量可言？买这车的人都是牛逼中的战斗鸡，智商都是过180以上的，哪个车企不是用了几十年来累积经验的，白老鼠是那么好当的吗[呲牙]
瑟瑟发抖的懒蛇,155927634,4,男,2021-04-27 02:44:53,0,False,改什么？特斯拉的服务就该滚出中国[doge]
battlefieldboy,843922,5,男,2021-04-27 08:19:08,0,False,评论里那么多人都在针对车主[偷笑]果然是国人特色，明明特斯拉的锅，现在受歧视的确是车主[doge]
洛丽塔摄影姬,622085181,2,保密,2021-04-27 02:37:02,0,False,一个有缺陷的试验次品是如何拿到质检合格并上市销售的？有国标要求为什么不按国标来？是买通了中国质检部门吗？真拿消费者生命当小白鼠吗？
z_boy,384349667,4,保密,2021-04-27 02:27:48,0,False,这事拿脚都想得到，跟波音737一个道理。就是，印裔太渣 做事不靠谱，软件全是bug。霍霍了美帝，美资没法，解决人最便宜。三哥立功了。
喵法,687239551,3,男,2021-04-27 01:44:03,0,False,白嫖失败，而且作为一个微不足道的某产品小社畜我会告诉大家送去国检的产品等级都是先当于手工定制级别的？[doge]
暴走的小滑稽,94551243,5,保密,2021-04-26 23:11:49,0,False,这个硬核了
半卷嫏嬛,20091872,5,保密,2021-04-26 21:57:48,0,False,特斯拉：你说我在割韭菜？扯淡，我明明在挖韭菜[doge]
你是一只西瓜,97351112,3,保密,2021-04-26 20:49:14,0,False,王垠老师和38号是我一直关注的两个车评人，希望各位车友还是多看点这种专业视频，虽然不是汽车工程师，也能多少学点汽车知识，哪些打太极和充值的人看多了，你自己都不知道什么才是好车了。最后，祝还在舔特斯拉帮忙洗地的脑残粉早日都开上特斯拉，继续把饭圈文化发扬光大，明星可能会退出娱乐圈，但这车能陪你一辈子。
快使用还我漂漂拳,182552444,4,男,2021-04-26 20:14:13,0,False,希望特撕拉滚出中国的不要给我点赞[妙啊]
fullcolors,320981848,3,保密,2021-04-27 12:06:03,0,False,刹车和自动加速是严重的公共安全问题！！是公共安全！！不仅威胁乘员，还威胁周围人！！不像A柱不行这种只是威胁乘员本身！！这么严重的问题，都不重视，整天就知道甩锅，还那么多人舔。
kelezhu,94676357,4,保密,2021-04-27 00:05:34,0,False,车这么重要的东西，国家没有测试部门检测么？
一个人过街,520447884,3,男,2021-04-26 23:52:41,0,False,工业垃圾，骗钱还要命！
周末的马东锡,297775367,5,保密,2021-04-26 23:29:04,0,False,我以前讨厌大众减配，排放门之后让中国买单；讨厌奔驰洗脑，歧视国内消费者。现在好了，特斯拉直接开狂暴，我直呼三国鼎立。[OK]
棉签球,240278486,4,保密,2021-04-26 22:11:02,0,False,就特斯拉这种态度，说特斯拉滚出中国真的一点不过分！完全不把中国车主当人看
牵狗赏月,46528185,5,男,2021-04-26 21:37:10,0,False,一群跟风黑的狂欢
wzy7021,70515463,4,保密,2021-04-26 19:25:39,0,False,这车不光割韭菜，还要命
老大哥在看宁,44578465,5,保密,2021-04-26 19:08:54,0,False,耐克滚出中国！特斯拉滚出中国！
no停的学习,352410072,4,男,2021-04-27 14:40:05,1,False,尊重，保护
布氪,37533465,5,男,2021-04-27 13:38:52,1,False,单踏板模式=定时炸弹
我的太阳穴,454632866,4,保密,2021-04-27 07:47:54,1,False,这个牌子还能在抢救一下吗?
丿秋庭君丶,140244391,5,保密,2021-04-27 08:22:33,0,True,除非把车辆召回，把车辆全部检测一遍。不然特斯拉的形象将永远上不来了
超级蘑菇剧场,479433611,4,男,2021-04-27 02:49:47,1,False,特斯拉屁颠屁颠地给王老板充值，王老板：观众们，我发现特斯拉想要给我充值，这说明了一些问题，哈哈啊哈哈
真羽桑,8825536,6,男,2021-04-26 18:03:41,1,False,建议标题改成，亲测实锤，特斯拉刹车失灵！！人命关天，不带狗头
艺术家没有家,87336876,5,男,2021-04-26 18:02:55,1,False,哟，你这特斯拉嚼了炫迈啦[doge]
lx11free,330235960,4,男,2021-05-09 14:37:32,0,False,是不是因为动能回收，整体系统由输出变味输入充电，导致刹车泵供能不足建压下降导致呢？
醉生游鲤,329339738,5,保密,2021-04-27 18:13:45,1,False,去年就开始发生了多起特斯拉的骑车故障问题事件，居然还有人当傻子去买特斯拉，是自己命硬还是不想活了。没看见特斯拉一直都不对新车进行出厂后全面检测，一出厂就买，有没有问题都特斯拉自己都不知道，居然还有人有勇气去买特斯拉。反正特斯拉接连出现好几次汽车故障事件好，特斯拉都是冷处理，我就感觉这公司有点不可靠，出问题不解决，你们说特斯拉有什么地方还有信任度。我劝想买特斯拉汽车的人三思一下，明明一整个企业，甚至品牌都出现了问题，产品质量也发生问题。如果你觉得自己钱多，命硬就买。
唱国歌跑调,25876073,5,男,2021-04-27 15:02:50,1,False,"特斯拉刹不住√
雅阁漏油×
不愧是你[支持]"
TFGGhost,12339837,6,男,2021-04-27 14:41:19,1,False,终于有认真分析问题的up了必须关注一波23333
大扑客,67374661,3,保密,2021-04-27 14:00:06,1,False,特斯拉：中国人不会开车。
创业价值观茶,436350889,4,保密,2021-04-27 13:50:18,1,False,‍王垠老师的分享——中立、实在。（车主们是不是需要一套外骨骼助力[doge]）‍
云海之上的蓝天,17676060,5,男,2021-04-27 11:45:32,1,False,保护！
琦林开箱,3018108,5,保密,2021-04-27 08:25:29,1,False,这真是深不可测的一台车。
张光光最爱嘻嘻嘻,39659906,4,保密,2021-04-27 19:28:13,1,False,[妙啊][doge][脱单doge]
百见不如一吻,322270730,3,保密,2021-04-27 17:04:49,0,False,真的勇士敢于献出生命测试
__保持微笑,339225937,4,男,2021-04-27 05:27:01,1,False,优先交给系统，系统处理不了再交过人工，就是变软然后让你踩下去，前期应该是硬的，系统过于激进
99772891717_bili,356336069,4,保密,2021-04-27 03:13:58,1,False,还是买国产新能源吧…命要紧[喜极而泣]
昵称不合法请重试,483517384,4,保密,2021-04-26 22:14:27,1,False,产品在使用过程中改进，死不悔改的还卖的好的真是少见！
粉条杀手,140032607,5,保密,2021-04-26 15:36:12,1,False,特斯拉车主是不是没吃饭？刹车都踩不住
LilinsJk,89642913,4,保密,2021-04-27 19:08:11,1,False,真的不用怕的，就算出事了。下次买车还有优惠！[呲牙]
芜湖南酮叛徒,30939756,5,保密,2021-04-27 11:27:26,1,False,锤，狠狠的锤，这种车不召回还能有天理?[OK]
wonder424,35496152,6,保密,2021-04-27 09:33:35,1,False,https://b23.tv/fhFs0P
wonder424,35496152,6,保密,2021-04-27 13:40:20,0,True,回复 @岁明 :你猜呢[嗑瓜子]
机智zqw,22208192,6,保密,2021-04-27 13:35:51,0,True,确实，动能回收失效很多测试视频都说刹车踩不动像个石头
岁明,2198018,5,男,2021-04-27 12:18:43,0,True,回复 @wonder424 :顺便一提，你发之前能不能先把视频看完.....
卡斯涅尔,23105651,6,男,2021-04-26 18:09:45,1,False,赶紧下载缓存，防止被特斯拉公关
是老司,100475473,5,男,2021-04-26 23:06:04,1,False,你说的问题就应该是这个车目前的主要问题。
斗牌狗,36231066,5,保密,2021-04-26 17:59:17,1,False,期待更多的测试[doge]
通辽老妖,77174925,5,男,2021-04-27 19:04:52,1,False,干的漂亮
s1ro6,6462103,5,男,2021-04-27 14:08:17,1,False,动能回收、刹车助力，这俩都是 iBooster 模块提供的吧？ 而且据说特斯拉的是魔改版 iBooster，会不会这个模块的的问题？
yzxh20090921,38854529,4,男,2021-04-27 03:07:34,1,False,我觉得你在测试前是不是应该先把使用手册看一遍？我相信绝对会解决你大部分问题。
ChrisLiu798,249822578,5,男,2021-04-27 08:55:01,1,True,手册大还是国标大？？？？
暴牙弟,245567880,5,保密,2021-04-27 05:08:36,1,True,就特斯拉有区别于车？
Cx330还在吗,131414378,5,男,2021-04-27 07:46:32,0,True,手册不是法律
爱胡闹的兔子,289432381,4,保密,2021-04-28 07:27:44,1,False,现在转变态度也不买账了吧[微笑]
大鲵1001,391282597,5,男,2021-04-27 18:32:50,1,False,震动+动能回收失灵+刹车变硬，这个三连可怕了
本站第一纯洁,524430164,4,保密,2021-04-27 04:04:39,1,False,踩不动！使点劲！力气那么小还想开特斯拉？
yangjuniori,98070463,5,男,2021-04-26 17:19:24,1,False,就是说地滑的时候需要回收 但是轮子比移动的还要慢 那么要把轮子搞得和地面一样才行  偶尔路滑好像问题不大 但是长距离沙石或者地下车库回潮这种 就会陷入死循环 而忘了机械刹车
星空尽头抑或是,20417271,5,保密,2021-04-26 17:16:42,1,False,哇 技术up主，学习一下
爆豆鬼才溜旱冰,50143434,4,保密,2021-04-27 13:11:40,1,False,emm 随着特斯拉的用户增多 问题就更加暴露 我觉得这是品控问题 没毛病吧！他这个产品就不行.！
暮丨星,34088424,5,保密,2021-04-27 12:59:38,1,False,问题是理性没人理
绿柳山庄庄主,257456922,5,男,2021-04-26 18:14:54,1,False,特斯拉车主们接下来的保险费怕是要涨[辣眼睛]
阳光技术男,526599471,3,男,2021-04-27 18:16:16,1,False,还是垠哥专业
吃奶小王子,17319960,4,保密,2021-04-27 14:05:40,1,False,制动能力减弱[吃瓜]刹不住
金闪,861354,6,男,2021-04-27 09:31:37,1,False,最重要的不是车辆出问题，而是厂家对待问题的态度
LDCuddles,22523916,5,保密,2021-04-26 16:18:41,0,False,@央视频
lpd_4ever,488451744,3,保密,2021-05-11 19:04:18,1,False,没有特斯拉不会做视频了？
帆帆酱,1652171,4,男,2021-04-26 19:09:05,0,False,希望更多的人看到
bili_161136469,161136469,5,男,2021-04-26 17:35:11,0,False,这车又不是私人订制的，刹车助力消失跟使用者有没有力气踩下去有半毛钱关系？我买的就是一辆有刹车助力的车，哪怕是一只苍蝇来开又或买来开都不开，它也得有助力。我们根本就不用讨论使用者的问题，车有问题就是有问题，关使用者屁事。[吃瓜]
尽量不装,10642949,4,男,2021-04-26 17:56:57,0,False,这就是设计缺陷，因为你这车不是只卖给会用的，懂行的专业人士，是卖给普通消费者的，突然踩刹车就得管用，这有什么可讨论的吗？（话锋一转）我突然想到了前些年麦当劳肯德基的食品安全问题，苏丹红啦，什么掉地上的肉饼捡起来就用啦，怎么样呢？今天还不是人家照样生意红火。所以，国产厂家也不必太嗨，没多大用，过后照卖，刹车他肯定得改进，改完了照样卖，别指望出回事特斯拉就完了，你信吗？归根结底，同类型厂家不争气，整体性上你碾压不了人家，单点优势作用不大。这就像西施即使臭胳肢窝也是西施，东施再好也没戏。
dearest英,327693318,5,保密,2021-04-26 17:46:21,0,False,触摸屏真的不好用，这不是玩手机，玩手机眼睛是一直在手机上的，所以能知道自己到底按对没有，开车哪能乱扭头看啊，触摸屏不扭头看根本不知道自己到底按对了没有，还是实体键可靠，空调之类的，不用扭头看，伸手一摸就行了
咸鱼儿没有er,16498143,5,男,2021-04-26 12:09:40,0,False,为什么这种破车还能卖，非要死几个人才重视吗？？？那都晚了
要改一定要改,352735159,5,男,2021-04-26 17:45:54,0,False,别的不说，如果不是因为她这种维权，会有这么高的关注？
qwerthjkl0,12551177,4,男,2021-04-26 16:45:08,0,False,难怪每次刹车失灵都说车主力气小，中国路不好，呵呵[吃瓜]
shield丶hydra,111182312,5,保密,2021-04-26 19:30:41,0,False,"特斯拉优先能量回收再刹车，要不然续航优势没了

特斯拉还是刹车逻辑的问题"
鬼火老头乐,592291200,3,男,2021-04-26 18:37:40,0,False,还是买传统车企造的电车吧，这种新势力就是炫一点，车机出bug了就完犊子
颜之有妳,510279064,3,保密,2021-04-26 16:34:04,0,False,这就是直接把棺材板给盖上了
Kuweideshu,285412491,5,男,2021-04-26 15:27:08,0,False,特斯拉根本不在乎你们在这BB刹车问题，因为在这BB的都不可能是他的消费者。
幽冰耀,10053739,5,保密,2021-04-26 18:34:11,0,False,之前哪个牌子的别踏板的什么杆有问题全面召回，这次特斯拉刹车失灵了了这么多案例，全在甩锅
老北京-我看行,74190620,5,男,2021-04-26 17:42:05,0,False,听你叔一句劝，网络上的硬币都是虚拟的，水深的很，你把握不住，叔这次就不投币了。[doge]
奔崩,9461999,5,男,2021-04-26 14:38:19,0,False,"传统买车你要去4s，出问题你可以去拉横幅去堵门。
特斯拉买车就像网购，你有问题你不知道找谁，去店里人家说只是负责提车，不管其他。。
这就是新势力吗"
zhpiao,400870931,2,保密,2021-04-26 17:44:54,0,False,厉害了
大檸乐,28596592,4,保密,2021-04-26 17:43:42,0,False,电车没了动能回收急刹车的感觉会否像油车故意挂空档靠刹车来减速的危险感觉吗？
CSilentLove,21886079,6,男,2021-04-26 18:47:05,0,True,是的，而且还是踩不下去的刹车
GULUGULUJIBA,19433329,5,保密,2021-04-26 16:19:55,0,False,不这样会有人关注？
